TV,Radio,Social Media,Influencer
99.0,37.12787724,3.057987485,Macro
82.0,23.14053461,2.043226707,Macro
97.0,30.53983841,8.846154241,Mega
43.0,10.50127161,0.545957832,Micro
25.0,10.68280618,0.114819597,Nano
22.0,11.58937865,1.27196986,Macro
48.0,12.73575034,0.021272948,Nano
61.0,13.62383917,1.081630027,Mega
31.0,9.288699517,4.01258944,Nano
13.0,12.37241338,6.51582713,Micro
75.0,31.97193882,4.698021921,Micro
35.0,14.07835325,1.116862626,Mega
84.0,33.49221879,9.638966346,Nano
77.0,25.58343965,3.870991902,Macro
72.0,24.32547288,3.671370321,Nano
59.0,13.45217597,1.50308216,Macro
10.0,2.687161173,2.552869928,Mega
62.0,29.39688348,4.153702921,Nano
13.0,1.523935466,3.518965997,Nano
70.0,22.85824494,6.146319119,Macro
33.0,21.08177132,1.295927415,Nano
16.0,6.717837678,2.14724259,Micro
15.0,11.35623505,0.85939064,Mega
38.0,3.046308751,1.743629417,Macro
88.0,29.43758471,5.523007979,Micro
15.0,6.603955904,0.332433523,Mega
12.0,3.188668313,0.276135877,Nano
96.0,29.50164045,4.919930365,Macro
22.0,2.685571253,2.783753323,Macro
92.0,26.81404542,4.200575594,Macro
16.0,1.095054697,1.784711655,Mega
43.0,26.15918496,5.231818374,Mega
15.0,4.649777313,2.389716886,Macro
28.0,10.93200857,1.867646115,Nano
49.0,20.26585723,3.446132597,Micro
24.0,7.47427064,0.440111075,Mega
64.0,25.82704983,5.193276624,Macro
56.0,20.89599208,2.781968992,Micro
12.0,3.135564385,2.924747767,Micro
43.0,16.56616065,3.758375149,Mega
87.0,34.53602104,4.63217989,Mega
56.0,11.11142837,2.25649175,Nano
49.0,14.87396622,1.638303876,Macro
52.0,19.40080063,5.766919399,Mega
31.0,18.12941166,3.425164997,Macro
18.0,12.38447814,1.637157501,Nano
95.0,33.30369314,5.275759812,Macro
55.0,10.56917499,2.990738288,Mega
68.0,18.16783386,7.064557009,Macro
50.0,3.497200302,3.337071447,Nano
74.0,24.62362561,5.521459055,Micro
74.0,23.42012989,2.281383027,Nano
52.0,20.82910512,3.906481634,Nano
42.0,14.75288398,5.193192475,Mega
36.0,3.90019598,0.060401795,Nano
94.0,30.40243066,5.207841441,Micro
55.0,21.8064834,2.570983167,Macro
57.0,13.28060278,2.101510154,Mega
38.0,5.433861834,4.68229946,Macro
41.0,11.93316821,0.379865341,Nano
16.0,10.15692231,2.584043071,Macro
17.0,8.482697909,0.946148453,Nano
45.0,16.92875024,0.551052977,Micro
81.0,26.42542193,,Macro
56.0,13.99621892,0.602834245,Macro
35.0,7.881705224,1.73269323,Micro
80.0,25.70476151,2.284896577,Mega
94.0,32.16264869,4.178849052,Mega
52.0,21.00550622,2.405095013,Micro
67.0,18.89763578,4.219195092,Micro
45.0,12.6218375,0.618199397,Macro
63.0,23.04076574,5.078547759,Micro
52.0,13.71733271,1.558106711,Nano
71.0,26.23145593,3.893304561,Nano
73.0,31.85438735,5.430961826,Mega
69.0,19.03006896,2.701390218,Micro
76.0,23.59569776,4.519114653,Micro
32.0,17.77874558,6.010796578,Macro
33.0,13.27208767,5.465264124,Macro
19.0,8.953284733,3.287141653,Nano
47.0,4.139878602,1.573396939,Macro
96.0,36.97046742,7.525472375,Macro
70.0,25.22857993,1.980812384,Mega
65.0,24.08129979,6.713941984,Micro
25.0,0.981140161,1.377660378,Nano
38.0,10.73453527,0.51088457,Nano
19.0,13.68520147,2.216926901,Macro
83.0,26.74193614,3.619405288,Macro
56.0,24.39503194,7.606384879,Micro
88.0,26.00963987,1.495600762,Nano
28.0,15.04649578,4.417364136,Macro
93.0,26.50281649,3.537618612,Mega
45.0,14.76514666,4.973730489,Mega
99.0,28.34481642,5.939716823,Mega
26.0,14.81694261,5.930061418,Mega
80.0,32.53584218,4.741996361,Micro
95.0,25.72170247,3.653918832,Micro
18.0,8.202802332,0.104486847,Mega
20.0,7.92425546,1.392122965,Mega
26.0,14.75836595,0.605994361,Nano
,34.85963715,7.781416681,Mega
70.0,14.41461909,1.874666304,Mega
59.0,18.05024365,2.889912691,Macro
26.0,4.472360044,0.717090273,Micro
45.0,17.94359103,0.169790571,Macro
42.0,15.31567266,0.605210374,Nano
43.0,22.07496465,3.662349016,Mega
46.0,13.78266234,0.176731945,Macro
97.0,24.13192924,3.174014104,Macro
42.0,17.86317794,4.313004614,Macro
96.0,27.98283498,3.500553519,Nano
58.0,13.86884055,0.415369459,Mega
34.0,17.91425703,3.047221413,Mega
20.0,12.61877735,1.600792875,Micro
75.0,29.4842347,7.237783972,Nano
73.0,28.4645976,5.545684409,Mega
58.0,15.2413917,0.114189919,Macro
42.0,15.8073374,3.194924641,Mega
82.0,26.53276921,4.872160564,Mega
72.0,26.44800535,3.509245812,Micro
90.0,29.74804469,0.191958978,Mega
93.0,30.45012602,2.841142764,Nano
100.0,23.35453897,4.472029211,Micro
82.0,30.25009056,3.334021873,Mega
30.0,11.03989483,0.224889558,Micro
40.0,9.383684038,1.622313049,Nano
42.0,12.58996505,1.843294988,Macro
100.0,36.67505326,7.344048307,Micro
87.0,33.70789822,3.327272719,Nano
44.0,12.6133501,2.000279606,Micro
58.0,17.39877506,4.007447145,Nano
63.0,26.03598627,3.290816886,Nano
14.0,4.702788925,1.325031956,Mega
93.0,25.28514889,2.805839643,Macro
100.0,36.76158596,6.258340608,Micro
27.0,8.244629705,1.142500735,Mega
44.0,10.24267885,0.468675155,Macro
84.0,28.06256577,3.420994554,Nano
89.0,31.06459542,6.00634362,Mega
100.0,30.4451489,7.897284137,Mega
18.0,6.498471407,1.634970554,Nano
88.0,25.79314124,3.094833521,Nano
98.0,32.21629028,5.011827563,Mega
49.0,10.55474179,0.342502633,Macro
20.0,4.307579249,0.047124006,Mega
44.0,23.13440248,3.02294212,Mega
67.0,13.8307792,2.90002924,Mega
41.0,8.715248318,0.181466489,Nano
88.0,35.39746031,4.222176063,Mega
43.0,17.65544444,2.395348967,Micro
67.0,16.70537458,2.657607685,Macro
46.0,15.43266188,1.018386283,Mega
88.0,31.64818367,2.021944599,Nano
77.0,27.55608572,7.176764184,Mega
16.0,2.724758095,1.03482819,Micro
13.0,9.434361981,1.80338467,Micro
50.0,11.75894464,0.697241088,Micro
93.0,26.97803866,6.000294191,Nano
21.0,17.72849806,1.316670346,Micro
62.0,23.55330281,5.89293156,Macro
52.0,17.23864858,7.172554439,Nano
64.0,20.9722448,2.587763209,Macro
24.0,3.595598161,0.980335778,Macro
49.0,24.35904434,3.797367287,Nano
99.0,37.46822321,7.194404457,Macro
82.0,26.01084466,4.803605016,Micro
62.0,17.0374692,1.778592176,Mega
11.0,10.43493748,3.021098715,Micro
73.0,25.34020889,,Mega
77.0,17.33138261,0.414472802,Micro
15.0,7.033246644,4.29895887,Macro
94.0,17.17127384,1.021301086,Nano
16.0,3.815213208,0.3327901,Macro
43.0,8.573864534,3.298362157,Micro
21.0,9.282685174,3.055758381,Mega
20.0,7.833709453,4.783670357,Mega
45.0,24.60749369,2.55372225,Macro
48.0,26.55069861,6.375071446,Macro
42.0,10.5955477,2.411606792,Mega
89.0,23.72064054,0.690473124,Mega
27.0,14.0173457,2.473259935,Macro
19.0,7.174030772,0.31830096,Mega
45.0,18.63377368,1.63969465,Nano
23.0,15.98558312,6.713201271,Macro
71.0,28.98931813,4.510760387,Nano
77.0,17.66608651,1.874090882,Macro
47.0,10.99758175,2.293062106,Nano
64.0,18.30859625,3.349844406,Macro
92.0,31.09859014,5.451928941,Mega
70.0,16.25832885,1.726270065,Micro
100.0,32.40065311,3.784145331,Nano
32.0,15.40516167,4.049889123,Nano
48.0,23.00852362,0.325432503,Micro
78.0,21.17355108,1.521428549,Nano
20.0,3.594371591,0.189194993,Micro
66.0,19.70536729,6.268882402,Macro
78.0,30.11726533,3.357794085,Macro
54.0,25.98585962,5.632778725,Macro
61.0,26.82343484,5.586457741,Macro
71.0,28.25480021,4.399195778,Macro
38.0,7.882629022,0.921557242,Nano
22.0,8.539958592,1.726208762,Micro
55.0,20.48868764,5.290458667,Mega
58.0,20.50407599,3.431358073,Mega
44.0,12.79549978,1.228337955,Mega
51.0,15.57082643,4.419476769,Mega
91.0,38.5561432,10.21480685,Macro
54.0,26.81127265,7.62812867,Mega
29.0,13.61181888,2.670106133,Micro
65.0,18.05932459,1.510221039,Mega
51.0,20.1474308,4.116821554,Nano
27.0,5.441224295,1.129230695,Micro
21.0,6.824104508,3.386305653,Mega
98.0,29.35026643,6.913729654,Nano
59.0,23.46416167,3.671607869,Macro
10.0,5.298172116,0.903993562,Mega
92.0,31.18303928,5.00595276,Mega
57.0,22.68934587,4.243392228,Nano
37.0,17.592606,2.569460824,Macro
59.0,24.08190215,3.331667207,Micro
94.0,31.21314927,6.894316975,Nano
18.0,1.271180652,1.050902776,Mega
21.0,5.180326908,1.332821498,Nano
16.0,8.801618847,1.652085483,Mega
50.0,12.39492222,0.742938135,Mega
75.0,27.37790545,6.011353686,Macro
49.0,16.39876978,1.569718706,Macro
16.0,12.25135762,1.463118167,Mega
23.0,0.841225477,0.663195999,Mega
61.0,26.66674418,3.698028588,Micro
33.0,13.92505939,3.029450851,Micro
40.0,17.33275169,0.428533543,Macro
10.0,0.858809909,3.621606085,Mega
36.0,19.40384887,3.950262553,Micro
87.0,33.30849773,7.820146668,Nano
23.0,5.723865238,4.001562789,Nano
95.0,26.52648147,7.958528174,Micro
45.0,17.1275201,1.462856663,Micro
29.0,7.868453405,1.960643728,Nano
79.0,19.48177541,2.244635012,Macro
57.0,17.73126576,1.135948669,Micro
33.0,16.10664487,0.423792124,Mega
99.0,26.53623007,3.80369576,Nano
25.0,14.16591288,0.496059904,Nano
94.0,34.83022342,6.007376739,Mega
90.0,36.71377854,8.103656838,Micro
37.0,11.42740433,0.01459412,Macro
28.0,7.109081754,0.272962785,Macro
76.0,21.01323375,3.657839506,Micro
28.0,18.40492335,2.688172679,Nano
43.0,13.20914931,1.987019937,Mega
59.0,19.63437742,3.460642502,Mega
100.0,27.77989541,5.280720518,Mega
75.0,27.70803536,2.231371578,Macro
70.0,16.12366782,4.368896191,Nano
51.0,23.05943072,4.309633654,Micro
76.0,29.04312897,1.68483329,Micro
46.0,12.45429943,2.053708325,Mega
11.0,5.584323781,0.170465605,Mega
38.0,2.092054681,0.06584059,Nano
52.0,18.40548389,4.588627993,Micro
19.0,7.95837325,2.432539852,Micro
76.0,16.70931471,1.792285775,Mega
64.0,26.71359667,7.772853029,Micro
26.0,19.83762759,0.857272544,Mega
70.0,17.06761498,3.299867282,Macro
22.0,6.041725794,2.136632357,Mega
61.0,18.08794359,3.124233649,Micro
65.0,29.06907952,3.380965049,Mega
64.0,17.95098004,0.156159603,Micro
72.0,23.59536842,4.882771183,Mega
39.0,14.01002933,5.185134443,Nano
95.0,27.60890998,5.965674717,Micro
35.0,1.530848403,1.171052492,Mega
100.0,39.52324828,9.351920567,Micro
69.0,29.59440206,8.243715012,Nano
55.0,15.39492963,4.813227646,Mega
28.0,20.1486607,3.254181348,Micro
70.0,19.86645844,1.948666468,Micro
84.0,28.04443897,3.311678578,Micro
35.0,17.76937744,1.421504768,Mega
53.0,19.74143007,1.555014748,Micro
71.0,27.63860309,6.434458431,Macro
99.0,37.73241144,7.72405273,Macro
40.0,19.63906306,0.795725948,Micro
76.0,28.3134171,5.173771428,Micro
43.0,27.20006849,8.702652377,Mega
80.0,31.97400407,6.8890137,Macro
74.0,26.11537916,5.268664251,Nano
47.0,14.73574073,0.827430976,Nano
47.0,9.266865633,4.040010034,Mega
70.0,29.74677107,4.842879655,Nano
82.0,25.51805538,2.738878738,Mega
77.0,29.79930364,4.062496317,Mega
94.0,34.15861088,5.82074361,Micro
43.0,17.61064561,1.7945904,Nano
64.0,21.4781953,7.187973139,Nano
38.0,14.03210293,0.298856444,Macro
69.0,25.74882385,1.818395347,Nano
79.0,21.06477438,7.17742182,Micro
26.0,7.202913475,1.408307077,Micro
82.0,25.84421495,5.576685984,Nano
46.0,18.54842127,2.45558294,Nano
99.0,34.19292834,7.824969974,Micro
64.0,14.19845566,3.631962564,Nano
72.0,28.04013276,5.704482227,Micro
84.0,24.84851521,1.84106861,Micro
70.0,20.27098613,3.989554606,Nano
69.0,20.7102426,5.120845126,Mega
75.0,25.27194402,7.717105296,Nano
77.0,29.86234905,0.917605295,Macro
90.0,29.30928806,2.974964668,Micro
80.0,26.19652482,5.181134485,Mega
69.0,22.99736022,5.937954803,Macro
78.0,20.850507,0.903613579,Nano
13.0,6.34576237,3.579855416,Micro
33.0,12.81782842,0.208065654,Micro
23.0,7.568249276,1.344170818,Micro
66.0,22.33069931,4.741691262,Macro
20.0,12.35406098,4.3558596,Macro
80.0,24.16999806,3.53517966,Macro
47.0,24.16913194,2.087910259,Micro
46.0,12.35741283,0.836941986,Micro
34.0,9.581611964,3.153043917,Nano
89.0,36.00483653,3.979359359,Micro
60.0,17.74524356,5.489125047,Mega
31.0,10.82249016,0.857715137,Macro
37.0,16.22896033,1.856518043,Nano
19.0,6.81912787,3.677202163,Micro
99.0,33.28287172,5.603827495,Macro
40.0,20.13539246,4.956791317,Micro
87.0,30.20364198,9.267802669,Micro
88.0,31.53306437,4.70058828,Micro
12.0,6.299113349,0.91215344,Micro
58.0,4.870187029,3.043994197,Macro
53.0,17.36953424,4.404963491,Macro
68.0,21.28876131,3.213254208,Nano
34.0,12.55262291,1.431271991,Micro
63.0,21.40157977,2.332838624,Nano
26.0,11.36433328,1.521586172,Macro
76.0,30.18229439,4.016900096,Macro
43.0,19.40467358,1.227667435,Nano
23.0,6.621635323,0.113631173,Mega
40.0,4.588934853,2.298753596,Mega
88.0,25.7813623,5.715407905,Macro
31.0,15.76397898,0.890836345,Micro
20.0,4.218479595,2.092680162,Micro
58.0,28.33706768,6.984630474,Nano
43.0,12.21216027,3.794746614,Micro
68.0,18.96855432,3.658658469,Macro
39.0,10.88633139,0.109931925,Nano
90.0,25.15940757,2.74330655,Nano
83.0,32.19193052,4.530124006,Macro
46.0,15.57190659,3.193752933,Nano
30.0,0.559364137,0.865257524,Macro
25.0,7.787564905,1.171257249,Mega
50.0,21.17480421,4.486404533,Macro
55.0,19.36532701,7.680491394,Macro
17.0,6.151246864,1.483987622,Macro
92.0,30.33052366,6.592402221,Macro
44.0,16.08347915,1.731768931,Macro
38.0,10.84290228,0.306923754,Mega
46.0,25.28199938,2.798757505,Mega
68.0,22.38968684,1.506105779,Micro
66.0,18.74451161,3.009174444,Micro
96.0,27.15106798,3.544254764,Macro
53.0,20.03308237,4.304445001,Macro
83.0,24.74086407,5.191617123,Macro
99.0,48.87116125,8.292207745,Mega
53.0,24.63674178,3.396340616,Macro
46.0,10.58168047,1.401502174,Nano
70.0,18.39714752,1.654340278,Macro
11.0,6.244162288,0.759346585,Macro
86.0,31.98979236,4.802363644,Mega
61.0,26.14881955,1.866911198,Nano
45.0,15.53732896,0.125813206,Mega
48.0,14.29858127,1.588769981,Mega
30.0,19.17715593,3.393101262,Nano
89.0,13.60007097,0.016116571,Nano
24.0,8.526778372,1.872740701,Nano
27.0,14.94411052,1.452690809,Nano
58.0,18.36779222,4.583140154,Micro
75.0,20.34898797,1.227180495,Micro
26.0,0.205639537,3.980317771,Mega
64.0,26.89935681,7.413317734,Nano
17.0,7.089038619,0.26723685,Micro
76.0,31.20750747,4.292261144,Mega
15.0,13.49819708,2.084050121,Micro
13.0,9.975807172,4.087393544,Micro
29.0,8.714942563,0.956601942,Macro
64.0,13.13494165,2.703723754,Micro
90.0,24.509163,5.201518953,Nano
26.0,2.208687393,0.194148665,Micro
66.0,16.78678642,3.787461161,Micro
46.0,22.78233554,1.590795934,Mega
93.0,28.27465769,2.404138725,Mega
58.0,11.7731273,0.101324028,Micro
92.0,22.48136498,3.371126652,Nano
87.0,34.45287378,5.827060764,Mega
47.0,23.26848576,1.478256831,Nano
37.0,14.07541414,0.27774083,Nano
40.0,13.82530357,4.07349775,Nano
47.0,11.1915046,1.468351074,Micro
90.0,33.54395616,7.805689746,Nano
39.0,13.22123736,3.660566126,Micro
26.0,3.97700114,0.130780036,Mega
35.0,12.14629522,1.992383015,Mega
68.0,23.84490026,1.673252591,Nano
65.0,13.28316032,1.042497914,Nano
48.0,12.5319978,1.825444389,Micro
35.0,15.36414061,8.140868283,Mega
65.0,27.45177105,4.551897382,Macro
30.0,7.377348336,4.990927845,Macro
73.0,34.27032719,8.062578895,Mega
35.0,9.413349211,0.104001063,Macro
43.0,24.20995844,7.407487893,Micro
47.0,16.93952644,2.858758675,Nano
41.0,19.96957206,4.491042639,Nano
69.0,23.47473707,5.622279813,Micro
59.0,18.35068386,1.831142407,Micro
93.0,16.53028988,2.319053522,Nano
83.0,31.88569222,3.03815294,Micro
83.0,27.92371868,8.566793342,Macro
17.0,0.0430822,1.299324106,Micro
77.0,27.15924867,6.883559609,Nano
29.0,9.850775833,1.774849524,Nano
43.0,15.62476383,5.683331226,Nano
13.0,4.441685878,0.043926315,Nano
49.0,14.29071783,4.671001994,Nano
64.0,13.46172084,1.849160984,Mega
99.0,29.46090412,3.652058045,Nano
82.0,34.24909651,5.675424827,Micro
29.0,6.043136607,2.687085163,Macro
36.0,14.16404637,0.497245703,Macro
20.0,1.957628612,0.873307408,Macro
49.0,21.03218038,5.087016957,Micro
93.0,34.11216622,2.786386971,Nano
49.0,12.9152275,4.690735711,Macro
27.0,2.334265598,0.061268949,Macro
17.0,11.16675392,2.370877592,Macro
61.0,15.96956521,1.950999733,Macro
79.0,37.37903665,4.767527236,Macro
64.0,24.05736443,8.153003774,Mega
81.0,29.09884013,3.436515796,Nano
62.0,19.80149851,7.431546241,Micro
25.0,10.14884347,4.178689225,Nano
48.0,23.65891291,2.309970166,Nano
98.0,31.34901485,7.63837211,Micro
66.0,23.76823033,5.455271317,Nano
11.0,2.611100506,0.010188713,Micro
82.0,30.62242105,6.78586305,Mega
81.0,32.15203051,8.363874342,Macro
28.0,8.175976358,0.989815074,Macro
23.0,4.037914202,2.876505548,Micro
92.0,29.34050811,4.968613722,Mega
30.0,6.122317863,2.606806497,Mega
69.0,26.11436417,2.022409609,Nano
46.0,8.763920379,8.357128383,Micro
41.0,20.37854572,3.688392213,Mega
96.0,32.89164931,2.377670015,Nano
52.0,20.30070166,4.283666628,Macro
18.0,7.745910759,1.059993514,Macro
13.0,3.084029135,1.00780763,Mega
88.0,34.75140749,3.520735816,Mega
62.0,24.34518879,5.151483172,Nano
55.0,15.3353317,0.111007824,Macro
36.0,15.82644174,1.740744439,Nano
50.0,15.86048486,2.900916224,Nano
55.0,16.86494698,4.255422961,Micro
64.0,24.59745898,7.320931129,Nano
54.0,23.84382575,2.481614073,Mega
35.0,13.462027,1.42884286,Nano
62.0,23.67422982,3.363063357,Micro
58.0,19.60865788,2.15523984,Macro
14.0,8.001265854,4.18783431,Micro
37.0,18.11528843,3.862596413,Nano
100.0,36.57380821,5.273156173,Mega
29.0,0.969179242,1.101270316,Micro
99.0,31.39714703,4.282725886,Macro
60.0,14.86021668,4.607362648,Nano
65.0,25.28510272,12.05474882,Mega
100.0,32.73514194,5.361312107,Mega
60.0,12.85900617,2.182885119,Micro
71.0,25.19676618,8.050997952,Mega
61.0,21.06482504,0.950811765,Nano
99.0,30.02345521,4.263135192,Nano
25.0,5.063017618,4.328050272,Macro
37.0,13.33891846,2.531478926,Micro
10.0,7.109840315,0.35804823,Macro
40.0,8.144143253,0.719071866,Micro
91.0,25.51282008,5.125009083,Mega
28.0,6.008656035,2.789498789,Micro
10.0,1.667023998,5.648119947,Micro
70.0,29.76077482,5.814951014,Macro
86.0,26.40369544,3.431076806,Macro
73.0,19.18375248,3.345825344,Mega
49.0,12.07216987,4.381532375,Macro
75.0,20.71222956,3.740164535,Mega
18.0,6.770558288,0.753333515,Macro
13.0,1.939453608,0.658229751,Nano
37.0,14.42898333,0.246283393,Macro
47.0,14.90938897,0.172817665,Macro
38.0,14.81513871,6.190336545,Mega
63.0,19.33340894,6.70398406,Nano
14.0,4.269271761,1.705284552,Nano
26.0,9.409506568,1.018662426,Micro
61.0,20.91410383,1.168951922,Micro
64.0,22.35807756,2.546508726,Mega
96.0,28.69482119,1.184927259,Macro
12.0,6.217926868,4.111669155,Nano
18.0,10.13781443,3.181971706,Macro
95.0,26.64284202,6.894241261,Macro
73.0,17.20243034,5.265145607,Mega
45.0,18.09700717,0.102153377,Micro
78.0,26.04688499,2.488182726,Mega
67.0,28.20812272,4.03044572,Micro
93.0,14.97152964,4.950837638,Nano
60.0,17.8876588,4.215976155,Macro
59.0,19.15990669,4.831583416,Nano
11.0,8.572132356,3.802582991,Macro
39.0,9.429549985,0.617180797,Micro
91.0,24.92555148,4.999090743,Mega
79.0,27.34613781,4.091102903,Nano
58.0,14.52240349,2.871804552,Mega
42.0,13.76651754,1.667909691,Macro
31.0,7.231927741,5.155800945,Macro
69.0,18.66741369,4.807658808,Mega
64.0,26.17395298,5.061944746,Micro
51.0,19.50772328,3.276653643,Mega
58.0,20.06195686,2.818226959,Mega
15.0,6.44424657,3.416422707,Macro
46.0,8.337110578,0.799469099,Mega
95.0,28.7254987,5.147521114,Nano
51.0,20.69590176,7.122475601,Nano
53.0,17.7104836,0.670137979,Nano
36.0,10.56614422,2.638889554,Mega
75.0,22.3029843,5.177042419,Macro
42.0,15.02521022,4.47224007,Macro
74.0,27.4972281,4.245206285,Mega
100.0,31.63231852,6.437839912,Mega
89.0,28.02612122,3.15244949,Micro
94.0,22.11973254,2.528224806,Macro
23.0,3.510261265,1.060978149,Micro
54.0,24.36575611,5.020143563,Macro
65.0,23.88150599,2.832255371,Nano
32.0,10.27783551,0.773331129,Nano
77.0,21.79509063,5.432038429,Mega
77.0,34.01181552,4.378510541,Nano
34.0,2.690565148,3.009390089,Macro
81.0,36.12313135,4.584246415,Mega
30.0,8.23299153,0.635691754,Micro
51.0,14.59833479,1.9868408,Micro
38.0,18.90360911,4.889993447,Macro
47.0,12.91493042,1.829351188,Nano
19.0,7.726151916,2.074506079,Macro
98.0,33.05515873,6.063457718,Mega
78.0,19.20396374,2.635150336,Macro
18.0,10.65529469,1.368274421,Micro
24.0,12.79967154,0.04924696,Micro
62.0,23.86330204,4.208564348,Micro
48.0,16.38246157,4.722281354,Micro
10.0,6.492418979,1.307754019,Micro
16.0,5.671721291,0.712198048,Nano
18.0,7.759492503,1.463724215,Micro
66.0,25.37570136,5.073874121,Micro
34.0,7.767692583,2.769472522,Macro
67.0,21.66430854,4.774567506,Micro
83.0,31.8388312,3.84892856,Micro
34.0,14.88677162,0.899125167,Macro
56.0,16.5687787,3.151386833,Nano
46.0,23.82047528,1.627421268,Micro
80.0,33.31778758,5.06205685,Micro
78.0,26.62195735,3.352122062,Mega
12.0,3.812578426,0.346377813,Nano
86.0,30.92426092,4.636847457,Mega
32.0,11.85926874,1.787562176,Mega
34.0,8.964285289,2.893730794,Macro
87.0,26.26344606,4.66625435,Mega
45.0,20.45089437,3.342233746,Nano
17.0,2.249203812,0.395150251,Nano
72.0,24.49953205,3.518819199,Macro
87.0,29.35332175,6.940423544,Macro
15.0,1.446983796,2.921059933,Micro
29.0,4.952167506,0.015178191,Macro
38.0,19.20198497,2.827452097,Mega
15.0,3.013590798,4.312852977,Micro
91.0,30.72941231,8.1039854,Nano
49.0,15.85805646,3.969103203,Mega
34.0,5.082664527,0.219320758,Mega
75.0,19.52474885,2.011565642,Micro
72.0,17.91038389,1.864167533,Micro
28.0,18.92451704,1.884703111,Mega
76.0,28.58653295,8.637168807,Nano
15.0,5.993082777,0.052900571,Macro
16.0,7.327697332,3.236219566,Macro
37.0,8.823525102,3.405839489,Mega
78.0,27.18067734,3.462775387,Mega
40.0,11.38543827,0.766831031,Mega
43.0,28.08376176,4.45708679,Mega
35.0,7.198778595,1.50952132,Nano
34.0,6.795985626,5.336991084,Macro
89.0,20.86981195,7.882758146,Nano
28.0,2.208500547,1.329471082,Macro
66.0,15.81007671,0.495169721,Mega
14.0,1.304559995,2.523884417,Mega
33.0,6.244258946,1.703124543,Mega
29.0,19.64763273,0.856130365,Mega
38.0,6.353393738,2.851748052,Micro
57.0,16.9661789,4.938305555,Nano
73.0,27.39787136,3.862178306,Mega
27.0,2.045585162,0.051933011,Nano
24.0,5.369133391,0.821603124,Macro
65.0,20.06155575,3.529274197,Nano
29.0,12.6626864,1.67420182,Micro
53.0,13.63457957,3.33947268,Mega
18.0,10.75229268,1.832885616,Nano
37.0,12.22871601,1.749290106,Mega
50.0,10.70249963,3.106184502,Nano
60.0,21.44859053,1.782911981,Micro
79.0,17.40233918,4.550484424,Macro
31.0,9.847549535,0.553308611,Micro
85.0,27.43790643,4.189125909,Mega
18.0,7.291955516,2.317959067,Micro
52.0,25.30055871,2.365394438,Mega
78.0,36.13477932,6.812528936,Micro
30.0,6.374571472,2.643270095,Mega
51.0,14.28433335,1.914859941,Nano
36.0,3.478911133,1.239673052,Mega
88.0,20.58313089,3.181661603,Macro
32.0,11.95566454,3.206331913,Nano
21.0,5.935557327,0.186156177,Macro
88.0,35.50607789,5.870154103,Macro
75.0,22.65024416,1.537757637,Mega
74.0,27.15731801,4.948756954,Nano
21.0,11.1103027,1.609824309,Nano
32.0,15.224893,1.161446776,Macro
38.0,8.062971378,2.409346229,Macro
15.0,5.13906928,1.55848132,Micro
82.0,23.57063476,5.577005503,Mega
26.0,15.26673306,2.205879856,Macro
21.0,7.578230065,1.031606867,Nano
36.0,1.546544558,0.259152416,Micro
90.0,29.55800369,3.425633439,Macro
93.0,29.0064675,5.653696785,Macro
51.0,27.16698915,1.952594516,Micro
99.0,30.33118132,6.874902604,Micro
20.0,1.342204767,1.901254957,Mega
52.0,14.56589504,1.9982184,Mega
42.0,6.888967892,1.847115421,Micro
83.0,27.98792232,6.066843266,Macro
83.0,30.02002826,6.922303959,Mega
46.0,17.79013454,4.117631989,Micro
55.0,13.81363025,3.245540816,Mega
90.0,25.22566644,3.061937926,Micro
27.0,7.759085036,1.017372135,Micro
29.0,9.614382036,1.02716349,Mega
90.0,29.0968972,6.041618334,Macro
90.0,25.69788544,4.923816865,Mega
83.0,28.35233604,3.111934148,Macro
23.0,2.201752448,0.376547887,Nano
30.0,15.5239034,2.819391995,Macro
82.0,31.21632112,5.677709042,Mega
92.0,33.29585958,1.229454172,Macro
98.0,27.93306892,6.098290028,Micro
43.0,14.92235288,2.357322546,Macro
45.0,14.17801327,3.769634351,Mega
14.0,5.478510793,2.250340619,Macro
78.0,26.71815053,3.363133607,Mega
63.0,20.16504866,3.549288353,Micro
100.0,34.99956608,3.442713665,Micro
30.0,6.626398231,2.827163775,Mega
25.0,17.80623496,2.724311667,Micro
18.0,8.991212405,0.950586255,Micro
57.0,20.73205864,5.623284528,Mega
55.0,10.29724464,1.36503372,Mega
43.0,16.40090079,5.537219727,Nano
55.0,12.20695949,5.385105587,Micro
40.0,13.80214449,4.654436607,Nano
56.0,20.55128397,1.437485088,Micro
63.0,24.33760554,3.647264547,Mega
73.0,22.37030589,0.171148051,Nano
50.0,23.42542742,1.702195369,Mega
47.0,25.46799432,2.998558134,Micro
40.0,9.790167854,5.124846848,Micro
47.0,18.77736976,0.041229108,Mega
36.0,8.11996156,1.225191317,Macro
88.0,20.3636207,5.245145153,Macro
60.0,15.6542643,1.535037337,Micro
80.0,30.28224548,7.438100621,Macro
20.0,9.578543177,2.141996655,Mega
64.0,14.49372202,0.737132129,Micro
42.0,8.922966385,2.254832178,Nano
92.0,34.42143164,8.177003715,Micro
11.0,3.53866401,0.828501974,Nano
70.0,25.1423791,3.418215318,Nano
36.0,19.24574054,0.229962294,Mega
11.0,2.588070098,0.331165434,Mega
16.0,10.08901804,1.471514796,Nano
53.0,12.94363013,1.404957117,Mega
19.0,7.529380566,0.663731937,Nano
